"mayo_SS1","mayo_SS2","mayo_SS3","mayo_SS4","mayo_SS5","mayo_SS6","mayo_SS7","mayo_SS8","mayo_SS9","mayo_SS10","mayo_SS11","mayo_SS12","mayo_SS13","mayo_SS14","mayo_SS15","mayo_SS16","mayo_SS17","mayo_PR1","mayo_PR2","mayo_PR3","mayo_PR4","mayo_PR5","mayo_PR6","mayo_PR7","mayo_PR8","mayo_PR9","mayo_PR10","mayo_PR11","mayo_PR12","mayo_PR13","mayo_PR14","mayo_PR15","mayo_PR16","mayo_PR17","mayo_price1","mayo_price2","mayo_price3","mayo_price4","mayo_price5","mayo_price6","mayo_price7","mayo_price8","mayo_price9","mayo_price10","mayo_price11","mayo_price12","mayo_price13","mayo_price14","mayo_price15","mayo_price16","mayo_price17","mayo_D11","mayo_D12","mayo_D13","mayo_D14","mayo_D15","mayo_D16","mayo_D17","mayo_D18","mayo_D19","mayo_D110","mayo_D111","mayo_D112","mayo_D113","mayo_D114","mayo_D115","mayo_D116","mayo_D117","mayo_D21","mayo_D22","mayo_D23","mayo_D24","mayo_D25","mayo_D26","mayo_D27","mayo_D28","mayo_D29","mayo_D210","mayo_D211","mayo_D212","mayo_D213","mayo_D214","mayo_D215","mayo_D216","mayo_D217","mayo_F11","mayo_F12","mayo_F13","mayo_F14","mayo_F15","mayo_F16","mayo_F17","mayo_F18","mayo_F19","mayo_F110","mayo_F111","mayo_F112","mayo_F113","mayo_F114","mayo_F115","mayo_F116","mayo_F117","mayo_F21","mayo_F22","mayo_F23","mayo_F24","mayo_F25","mayo_F26","mayo_F27","mayo_F28","mayo_F29","mayo_F210","mayo_F211","mayo_F212","mayo_F213","mayo_F214","mayo_F215","mayo_F216","mayo_F217","mayo_F31","mayo_F32","mayo_F33","mayo_F34","mayo_F35","mayo_F36","mayo_F37","mayo_F38","mayo_F39","mayo_F310","mayo_F311","mayo_F312","mayo_F313","mayo_F314","mayo_F315","mayo_F316","mayo_F317","mayo_F41","mayo_F42","mayo_F43","mayo_F44","mayo_F45","mayo_F46","mayo_F47","mayo_F48","mayo_F49","mayo_F410","mayo_F411","mayo_F412","mayo_F413","mayo_F414","mayo_F415","mayo_F416","mayo_F417"
29,6,10,11,8,3,9,24,24,25,17,30,26,7,2,9,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.19,1.49,2.69,2,2,2.031667,2,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,14,12,4,7,6,26,34,24,8,18,18,14,2,8,9,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,6,2.99,2.79,2.79,4.29,2.19,1.49,2.69,2.2475,2.12375,2.22,2.495,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,11,10,11,3,5,28,13,9,6,12,14,8,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,10,15,3,4,10,27,15,4,4,3,1,98,16,4,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.415,2.19,1.49,2.69,2.99,2.99,2.99,2.99,1.749082,2.415,2.69,1.346923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,9,9,8,40,27,27,20,8,3,5,5,328,30,7,58,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,1.495556,2.79,2.79,1.79,2.19,1.49,2.69,2.99,2.99,2.99,2.99,1.50747,1.79,2.69,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,40,11,11,7,9,26,21,13,4,11,8,46,8,8,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,1.6445,2.79,2.79,2.504286,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.311087,1.79,2.69,1.726364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,26,14,6,1,7,35,19,10,5,16,11,7,1,6,3,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,1.725,2.79,2.79,4.29,2.19,1.49,2.69,2.198,2.19,2.2475,2.27,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,14,11,4,6,8,26,12,17,18,22,15,53,3,3,17,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,1.708571,2.79,2.79,2.29,2.19,1.49,2.69,2,2,2.043182,2,2.065472,3.623333,2.69,2.460588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,2,9,5,9,24,28,16,8,4,9,5,133,11,5,30,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.29,2.19,1.49,2.69,2.37125,2,2.33,2.396,1.99,2.29,2.69,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,11,8,2,4,5,29,12,9,4,8,4,28,2,4,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.061429,2.29,2.69,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
28,3,10,10,7,9,6,39,20,7,3,10,11,15,5,6,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,3.178889,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.656667,2.69,2.69,2.143846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3,6,8,10,1,6,26,16,12,9,4,10,5,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,3.95,4.29,2.69,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,11,9,8,15,1,30,12,10,5,7,8,55,12,7,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,3,2.61,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.072364,2.94,2.69,2.132667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,5,7,5,9,7,23,17,7,11,5,8,71,6,6,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.49,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2,2.79,2.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,10,9,7,13,11,30,22,8,11,6,7,76,11,10,35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.49,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2,2.49,2.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,6,9,8,5,2,8,29,16,27,15,14,15,24,5,7,10,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.49,2.19,1.49,2.69,2.146667,2.396,2.141429,2.261333,2.41625,3.21,2.69,2.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,7,13,6,2,4,27,11,19,14,16,15,7,1,9,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.19,1.49,2.69,2.074737,2.035714,2.064375,2.099333,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,9,10,10,3,9,31,22,9,12,16,11,15,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,4,10,13,9,9,4,17,25,7,6,7,12,32,3,11,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,3.494444,2.19,1.49,2.69,2.99,2.99,2.99,2.99,2.373125,3.693333,2.69,2.221111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9,13,6,7,11,5,25,18,15,11,11,9,98,13,11,27,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.99,2.79,2.79,1.99,2.19,1.49,2.69,2.33,2.356364,2.27,2.435556,1.99,1.99,2.69,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,4,6,3,13,8,28,16,34,12,26,26,46,9,6,5,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.520769,2.19,1.49,2.69,2,2,2,2,2.163913,2.501111,2.69,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,11,18,5,2,5,19,19,12,12,11,16,8,8,10,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.19,1.49,2.69,2,2.0825,2.36,2.309375,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,5,7,11,4,16,14,26,31,9,10,16,8,72,12,7,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.39,5.99,2.99,2.79,2.79,2.371875,2.19,1.49,2.69,2.99,2.99,2.99,2.99,1.845833,4.29,2.69,2.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,5,19,9,5,23,10,30,17,7,5,12,12,145,6,7,30,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.39,5.99,1.888421,2.79,2.79,1.5,2.19,1.49,2.69,2.99,2.99,2.99,2.99,1.5,4.29,2.69,1.483667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,5,41,7,9,8,6,22,26,6,11,11,12,45,2,15,33,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.39,5.99,1.531463,2.79,2.79,1.84875,2.19,1.49,2.69,2.99,2.99,2.99,2.99,1.776667,4.29,2.69,1.877273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,22,11,10,4,2,34,10,4,6,6,9,7,5,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,1.766818,2.79,2.79,4.29,2.19,1.49,2.69,2.99,2.99,2.99,2.99,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,6,8,14,5,4,5,34,20,28,13,18,20,5,3,10,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.99,2.79,2.79,4.29,2.49,1.49,2.69,2.2475,2.456923,2.385,2.4455,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8,19,13,9,4,13,31,20,32,23,35,23,7,4,8,7,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1.39,5.99,1.888421,2.79,2.79,4.29,1.956923,1.49,2.69,2,2.019565,2,2,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,46,11,7,4,4,26,16,22,9,21,18,18,5,14,8,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1.39,5.99,1.69,2.79,2.79,4.29,1.5,1.49,2.69,2.225,2.22,2.094286,2.3,3.99,4.29,2.69,2.68625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,5,25,11,12,3,9,31,21,7,9,9,11,29,6,7,24,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1.39,5.99,1.8156,2.79,2.79,2.66,1.72,1.49,2.69,2.99,2.99,2.99,2.99,2.221379,4,2.69,2.41375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6,21,12,9,13,11,30,27,8,5,13,10,136,11,12,54,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.5,2.79,2.79,1.534615,2.49,1.49,2.69,2.99,2.99,2.99,2.99,2.170956,2.539091,2.69,2.364444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,4,22,12,6,15,9,28,21,9,6,10,11,31,20,9,17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.5,2.79,2.79,2.74,2.49,1.49,2.69,2.99,2.99,2.99,2.99,2.831613,2.6985,2.69,2.347059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3,9,3,6,4,6,15,20,13,19,20,16,16,4,8,7,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.5,2.79,2.79,4.29,2.49,1.49,2.69,2.152308,2.206316,2.4455,2.309375,4.24,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,9,16,6,13,4,2,27,12,33,17,44,27,9,3,14,7,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.528125,2.79,2.79,4.29,2.49,1.49,2.69,2.028788,2,2.043182,2,3.99,4.29,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6,16,6,8,8,1,22,14,18,16,21,11,25,8,12,16,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.68375,2.79,2.79,3.1425,2.49,1.49,2.69,2.11,2.304375,2.235714,2.18,2.5536,2.53125,2.69,2.24375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4,21,11,8,22,11,35,29,16,8,14,13,88,13,12,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,2.539091,2.49,1.49,2.69,2.99,2.99,2.99,2.99,2.357727,2.148462,2.69,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,17,14,8,10,7,37,21,9,7,21,6,29,10,12,16,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.99,2.79,2.79,1.995,2.28,1.49,2.69,2.99,2.99,2.99,2.99,2.474138,2.823,2.69,2.244375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
